CODIGO;CODIGO_BARRAS;DESCRICAO;GRUPO;TAMANHO;NCM;PRECO_CUSTO;MARGEM_LUCRO;PRECO_VENDA;ESTOQUE_MINIMO;ESTOQUE_MAXIMO;ESTOQUE_ATUAL;UNIDADE;CONTROLA_ESTOQUE;CFOP;CSOSN;CST;ICMS;ATIVO;EXIBIR_TELA;SOLICITA_QUANTIDADE;PERMITIR_COMBINACAO;CEST;CST_PIS;PIS;CST_COFINS;COFINS
119;;SUCO NO COPO - ACEROLA AO LEITE  (300 ML);SUCOS ;;20098913;0;0;6;0;0;-1;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
120;;SUCO NO COPO - ABACAXI AO LEITE  (300 ML);SUCOS ;;20098913;0;0;6;0;0;0;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
121;;SUCO NO COPO - ABACAXI C/ HORTELA AO LEITE  (300 ML);SUCOS ;;20098913;0;0;6;0;0;0;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
122;;SUCO NO COPO - CAJA AO LEITE  (300 ML);SUCOS ;;20098913;0;0;6;0;0;-6;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
123;;SUCO NO COPO - GOIABA AO LEITE  (300 ML);SUCOS ;;20098913;0;0;6;0;0;-8;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
124;;SUCO NO COPO - GRAVIOLA AO LEITE  (300 ML);SUCOS ;;20098913;0;0;6;0;0;-7;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
125;;SUCO NO COPO - LIMAO AO LEITE  (300 ML);SUCOS ;;20098913;0;0;6;0;0;0;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
126;;SUCO NO COPO - MANGA AO LEITE  (300 ML);SUCOS ;;20098913;0;0;6;0;0;0;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
127;;SUCO NO COPO - UVA AO LEITE  (300 ML);SUCOS ;;20098913;0;0;6;0;0;-21;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
128;;SUCO NA JARRA - ACEROLA AO LEITE  (750 ML);SUCOS ;;20098913;0;0;14;0;0;0;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
129;;SUCO NA JARRA - ABACAXI AO LEITE  (750 ML);SUCOS ;;20098913;0;0;14;0;0;-3;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
130;;SUCO NA JARRA - ABACAXI C/ HORTELA AO LEITE  (750 ML);SUCOS ;;20098913;0;0;14;0;0;-2;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
131;;SUCO NA JARRA - CAJA AO LEITE  (750 ML);SUCOS ;;20098913;0;0;14;0;0;-9;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
132;;SUCO NA JARRA - GOIABA AO LEITE  (750 ML);SUCOS ;;20098913;0;0;14;0;0;-3;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
133;;SUCO NA JARRA - GRAVIOLA AO LEITE  (750 ML);SUCOS ;;20098913;0;0;14;0;0;-7;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
134;;SUCO NA JARRA - LIMAO AO LEITE  (750 ML);SUCOS ;;20098913;0;0;14;0;0;0;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
135;;SUCO NA JARRA - MANGA AO LEITE  (750 ML);SUCOS ;;20098913;0;0;14;0;0;-1;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
136;;SUCO NA JARRA - UVA AO LEITE  (750 ML);SUCOS ;;20098913;0;0;14;0;0;-7;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
137;;SUCO NA AGUA - LARANJA (300 ML);SUCOS ;;20098913;0;0;7;0;0;-232;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
138;;SUCO NA JARRA - LARANJA   (750 ML);SUCOS ;;20098913;0;0;16;0;0;-164;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
139;;SUCO NO COPO - LIMONADA SUICA (300 ML);SUCOS ;;20098913;0;0;7;0;0;-22;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
140;;SUCO NA JARRA - LIMONADA SUICA (750 ML);SUCOS ;;20098913;0;0;16;0;0;-17;UNID;S;5102;102;40.0;0;S;S;N;N;;49;0;;0
